,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Card_Category,Income_Category,Credit_Limit
336,779249583,Existing Customer,56,F,Graduate,Married,Blue,Less than $40K,2578.0
337,709278258,Attrited Customer,54,M,Unknown,Married,Blue,$40K - $60K,2902.0
338,778928283,Existing Customer,57,F,High School,Married,Blue,Less than $40K,2742.0
339,712299858,Existing Customer,62,M,High School,Married,Blue,Less than $40K,2077.0
340,799224108,Existing Customer,46,F,Graduate,Single,Blue,Less than $40K,6265.0
341,809976033,Existing Customer,49,M,Uneducated,Married,Blue,$60K - $80K,7819.0
342,716203308,Existing Customer,52,M,Graduate,Single,Blue,$80K - $120K,2731.0
343,714871683,Attrited Customer,58,M,Uneducated,Married,Blue,$40K - $60K,1438.3
344,716139933,Existing Customer,54,M,High School,Married,Blue,$80K - $120K,16286.0
345,716984658,Existing Customer,49,M,Graduate,Married,Blue,$120K +,34516.0
346,713086008,Existing Customer,58,F,High School,Married,Blue,Less than $40K,2609.0
347,713773458,Existing Customer,52,M,High School,Single,Blue,$60K - $80K,7567.0
348,719242533,Existing Customer,41,M,High School,Married,Blue,$60K - $80K,22770.0
349,772712658,Existing Customer,62,F,Uneducated,Married,Blue,Less than $40K,3791.0
350,788868858,Existing Customer,54,M,Graduate,Married,Blue,Less than $40K,2702.0
351,811898133,Existing Customer,40,F,High School,Divorced,Blue,Less than $40K,2555.0
352,788808633,Existing Customer,43,M,Graduate,Married,Blue,$80K - $120K,2355.0
353,779804208,Existing Customer,53,F,Graduate,Single,Blue,$40K - $60K,5332.0
354,781391058,Existing Customer,55,M,Uneducated,Single,Blue,$40K - $60K,1443.0
355,790134408,Existing Customer,46,M,Graduate,Single,Blue,$60K - $80K,10741.0
356,788853258,Existing Customer,41,M,Uneducated,Married,Blue,$60K - $80K,7984.0
357,711857733,Existing Customer,49,M,Uneducated,Single,Blue,$60K - $80K,18584.0
358,822969858,Existing Customer,61,F,Graduate,Married,Blue,Unknown,5585.0
359,719554758,Existing Customer,46,M,Uneducated,Married,Blue,$80K - $120K,34516.0
360,711643458,Existing Customer,50,F,Uneducated,Married,Blue,Less than $40K,1438.3
361,788830683,Existing Customer,40,M,Graduate,Single,Blue,$80K - $120K,2478.0
362,807030858,Existing Customer,51,M,High School,Single,Blue,$120K +,34516.0
363,793059108,Existing Customer,50,F,Graduate,Married,Blue,$40K - $60K,2339.0
364,716568708,Existing Customer,47,F,Graduate,Married,Blue,Less than $40K,2726.0
365,828281733,Existing Customer,43,M,Unknown,Married,Blue,$120K +,14881.0
366,717229158,Existing Customer,36,F,Graduate,Married,Blue,$40K - $60K,1628.0
367,715915458,Existing Customer,47,F,Graduate,Married,Blue,Less than $40K,3156.0
368,819129858,Existing Customer,46,F,Graduate,Single,Blue,Less than $40K,4745.0
369,713441958,Existing Customer,46,M,High School,Married,Blue,$120K +,19727.0
370,719091333,Existing Customer,52,M,Uneducated,Married,Blue,$60K - $80K,22720.0
371,708666258,Existing Customer,43,M,Unknown,Married,Blue,$40K - $60K,8129.0
372,714914583,Existing Customer,40,F,Graduate,Single,Blue,Less than $40K,3751.0
373,714363858,Existing Customer,54,F,High School,Married,Blue,Less than $40K,1594.0
374,721347408,Existing Customer,55,F,High School,Single,Blue,Less than $40K,2569.0
375,809608533,Existing Customer,49,F,Post-Graduate,Single,Blue,Unknown,18206.0
376,772047183,Existing Customer,45,M,High School,Married,Blue,$40K - $60K,3104.0
377,714217908,Existing Customer,49,M,Graduate,Married,Blue,$40K - $60K,2406.0
378,714819183,Existing Customer,63,M,Uneducated,Married,Blue,$80K - $120K,24571.0
379,716455683,Existing Customer,40,F,High School,Single,Gold,Less than $40K,15534.0
380,710865633,Existing Customer,41,F,Graduate,Married,Silver,Less than $40K,12301.0
381,752952108,Existing Customer,37,M,Graduate,Married,Blue,$80K - $120K,2846.0
382,712595433,Existing Customer,58,M,Uneducated,Unknown,Blue,$120K +,9788.0
383,714982383,Existing Customer,55,M,High School,Married,Blue,$60K - $80K,7231.0
384,813814008,Existing Customer,53,F,High School,Married,Blue,Less than $40K,2324.0
385,794545983,Existing Customer,57,M,Graduate,Married,Blue,$80K - $120K,12208.0
386,708288108,Attrited Customer,43,M,Post-Graduate,Unknown,Blue,$80K - $120K,5639.0
387,715585158,Existing Customer,58,M,Graduate,Married,Blue,$60K - $80K,10021.0
388,810449883,Existing Customer,64,M,Unknown,Married,Blue,Less than $40K,2215.0
389,789863208,Existing Customer,54,F,Graduate,Married,Blue,Less than $40K,2027.0
390,715022133,Existing Customer,53,M,Graduate,Married,Blue,$60K - $80K,6363.0
391,712506708,Existing Customer,39,F,College,Single,Blue,Less than $40K,3920.0
392,715699983,Existing Customer,56,M,High School,Married,Blue,$60K - $80K,9226.0
393,818942433,Existing Customer,54,F,Unknown,Divorced,Blue,Less than $40K,9376.0
394,712459233,Existing Customer,59,F,Post-Graduate,Married,Blue,$40K - $60K,1944.0
395,716545383,Existing Customer,42,M,Uneducated,Single,Blue,$40K - $60K,9599.0
396,721144383,Existing Customer,42,M,Graduate,Married,Silver,$60K - $80K,28202.0
397,821837958,Existing Customer,43,M,College,Unknown,Blue,$80K - $120K,24850.0
398,804359133,Existing Customer,55,M,High School,Married,Blue,$120K +,3805.0
399,713308683,Existing Customer,52,M,Uneducated,Single,Blue,$80K - $120K,2733.0
400,788780958,Existing Customer,46,M,Uneducated,Unknown,Blue,$40K - $60K,12781.0
401,717354558,Attrited Customer,57,M,Uneducated,Married,Blue,$120K +,3106.0
402,798473808,Existing Customer,48,M,College,Married,Blue,$80K - $120K,7477.0
403,712372158,Existing Customer,45,M,Unknown,Married,Blue,$120K +,34516.0
404,715192308,Existing Customer,48,M,High School,Married,Blue,$120K +,29963.0
405,708813033,Existing Customer,47,M,Graduate,Single,Blue,$40K - $60K,6509.0
406,714639783,Attrited Customer,42,M,College,Married,Blue,$60K - $80K,13450.0
407,709311633,Existing Customer,41,M,Graduate,Unknown,Silver,$60K - $80K,27000.0
408,709470858,Existing Customer,51,M,College,Married,Silver,$120K +,34516.0
409,717292758,Existing Customer,55,F,Graduate,Single,Blue,Less than $40K,6347.0
410,779241783,Existing Customer,67,M,Uneducated,Married,Blue,$40K - $60K,3106.0
411,715205358,Existing Customer,39,M,Graduate,Married,Blue,$60K - $80K,2536.0
412,778871508,Existing Customer,54,M,Post-Graduate,Single,Blue,$60K - $80K,13048.0
413,779462433,Existing Customer,55,F,Unknown,Married,Blue,Less than $40K,2453.0
414,710147958,Existing Customer,47,M,High School,Married,Silver,$40K - $60K,16138.0
415,709864833,Existing Customer,49,M,Post-Graduate,Married,Blue,$60K - $80K,8077.0
416,778868958,Attrited Customer,42,F,Graduate,Married,Blue,Less than $40K,1929.0
417,717276708,Existing Customer,57,M,Unknown,Single,Blue,$80K - $120K,3127.0
418,710004933,Existing Customer,44,M,Uneducated,Married,Blue,$60K - $80K,8645.0
419,753606108,Existing Customer,56,M,Unknown,Single,Blue,$60K - $80K,1438.3
420,710940183,Attrited Customer,49,F,Graduate,Married,Blue,Less than $40K,2185.0
421,718927533,Existing Customer,45,M,Graduate,Single,Blue,$80K - $120K,24487.0
422,719337408,Existing Customer,63,M,High School,Married,Blue,$60K - $80K,2567.0
423,772308408,Existing Customer,44,M,Graduate,Single,Blue,$80K - $120K,4131.0
424,712981383,Existing Customer,44,F,College,Married,Silver,Less than $40K,10790.0
425,790099758,Existing Customer,40,M,High School,Married,Blue,$40K - $60K,6884.0
426,709547658,Attrited Customer,39,M,Uneducated,Single,Blue,$60K - $80K,13961.0
427,778770783,Existing Customer,42,M,High School,Married,Blue,$80K - $120K,29801.0
428,713134458,Existing Customer,54,M,High School,Married,Blue,$120K +,13219.0
429,712159083,Attrited Customer,58,F,Unknown,Married,Blue,Less than $40K,2536.0
430,713639958,Existing Customer,46,F,Graduate,Divorced,Blue,Less than $40K,9478.0
431,771180033,Existing Customer,47,F,Unknown,Divorced,Blue,$40K - $60K,3502.0
432,717916758,Existing Customer,67,F,Unknown,Married,Blue,Unknown,10509.0
433,711089733,Existing Customer,50,F,College,Divorced,Blue,Less than $40K,1491.0
434,716988633,Existing Customer,55,M,High School,Divorced,Blue,$60K - $80K,9734.0
435,779031033,Existing Customer,46,F,Graduate,Married,Blue,$40K - $60K,2305.0
436,716302383,Existing Customer,47,F,Uneducated,Married,Blue,$40K - $60K,14241.0
437,718281408,Existing Customer,36,F,Unknown,Married,Blue,$40K - $60K,4789.0
438,721333233,Existing Customer,40,M,Doctorate,Divorced,Blue,$60K - $80K,23138.0
439,794496033,Existing Customer,57,M,Unknown,Single,Blue,$80K - $120K,23008.0
440,710519433,Existing Customer,48,M,Unknown,Divorced,Blue,$80K - $120K,3131.0
441,814995933,Existing Customer,58,F,Graduate,Married,Blue,Less than $40K,5798.0
442,721469433,Existing Customer,48,M,Graduate,Single,Blue,$40K - $60K,6880.0
443,788386908,Existing Customer,48,M,Graduate,Unknown,Platinum,$80K - $120K,34516.0
444,717198633,Existing Customer,53,F,College,Married,Blue,$40K - $60K,2075.0
445,767695083,Existing Customer,50,M,Graduate,Married,Blue,$80K - $120K,4589.0
446,711791583,Attrited Customer,52,F,Graduate,Single,Blue,Less than $40K,2317.0
447,712315683,Attrited Customer,53,F,Uneducated,Single,Blue,Less than $40K,1981.0
448,710038008,Existing Customer,56,F,Graduate,Single,Blue,$40K - $60K,6038.0
449,789129033,Existing Customer,44,M,Unknown,Single,Blue,$80K - $120K,14910.0
450,718349058,Existing Customer,49,M,High School,Married,Blue,$80K - $120K,29659.0
451,789842283,Attrited Customer,54,M,Graduate,Married,Blue,$60K - $80K,4320.0
452,714513033,Existing Customer,39,F,Unknown,Single,Blue,$40K - $60K,11213.0
453,714717483,Existing Customer,39,F,Uneducated,Divorced,Blue,Unknown,26181.0
454,714900408,Existing Customer,41,F,High School,Single,Blue,Less than $40K,5773.0
455,719418933,Attrited Customer,53,M,Uneducated,Married,Blue,$80K - $120K,4503.0
456,720115683,Existing Customer,47,M,Uneducated,Married,Blue,$80K - $120K,29770.0
457,779504058,Existing Customer,46,F,Post-Graduate,Married,Blue,Less than $40K,5014.0
458,795979833,Existing Customer,53,F,High School,Married,Blue,Less than $40K,3445.0
459,717392358,Existing Customer,60,M,Graduate,Married,Blue,$80K - $120K,23412.0
460,718640508,Existing Customer,59,F,Graduate,Single,Blue,Less than $40K,3044.0
461,803366358,Existing Customer,38,M,Unknown,Single,Blue,$60K - $80K,14596.0
462,709230708,Existing Customer,56,M,Uneducated,Single,Blue,Less than $40K,3864.0
463,781794708,Attrited Customer,35,M,Post-Graduate,Unknown,Blue,$80K - $120K,17030.0
464,801383808,Existing Customer,50,M,Graduate,Single,Blue,$60K - $80K,23090.0
465,710677608,Existing Customer,53,M,Post-Graduate,Unknown,Blue,$80K - $120K,29205.0
466,708217758,Existing Customer,63,M,Graduate,Married,Blue,$60K - $80K,14035.0
467,714272658,Attrited Customer,43,F,Uneducated,Single,Blue,Less than $40K,2962.0
468,717469158,Existing Customer,46,M,Unknown,Married,Blue,$80K - $120K,18578.0
469,711864783,Existing Customer,61,M,Uneducated,Single,Blue,$60K - $80K,2201.0
470,719407983,Existing Customer,37,F,Post-Graduate,Married,Blue,Less than $40K,2061.0
471,710665533,Existing Customer,42,F,Doctorate,Married,Blue,Unknown,24602.0
472,716804283,Existing Customer,41,M,Uneducated,Divorced,Blue,$120K +,15911.0
473,767294658,Attrited Customer,56,M,College,Single,Blue,$120K +,16867.0
474,709122483,Existing Customer,56,M,Graduate,Married,Blue,$60K - $80K,2783.0
475,708241233,Attrited Customer,52,F,Post-Graduate,Single,Blue,Less than $40K,2972.0
476,717860358,Existing Customer,40,F,High School,Single,Blue,$40K - $60K,5124.0
477,789337233,Existing Customer,63,M,Graduate,Married,Blue,$40K - $60K,2880.0
478,720902133,Existing Customer,58,M,High School,Single,Blue,$40K - $60K,5579.0
479,721043058,Existing Customer,58,M,Unknown,Married,Blue,$60K - $80K,12010.0
480,711870333,Existing Customer,46,M,Uneducated,Divorced,Blue,$80K - $120K,34516.0
481,708398283,Existing Customer,37,F,Graduate,Married,Blue,$40K - $60K,4394.0
482,715878183,Existing Customer,46,M,Graduate,Single,Blue,$80K - $120K,18325.0
483,719451483,Existing Customer,46,F,Post-Graduate,Married,Blue,Less than $40K,3773.0
484,709110633,Existing Customer,41,M,Graduate,Single,Blue,$80K - $120K,21684.0
485,721059033,Existing Customer,48,F,High School,Divorced,Blue,$40K - $60K,1919.0
486,779912283,Existing Customer,49,F,Graduate,Single,Blue,$40K - $60K,9995.0
487,717701733,Existing Customer,44,M,Graduate,Married,Blue,$80K - $120K,11910.0
488,709913733,Existing Customer,39,F,College,Married,Blue,Less than $40K,2279.0
489,718768158,Existing Customer,57,M,College,Single,Blue,$40K - $60K,3539.0
490,721375308,Existing Customer,48,M,High School,Married,Blue,$80K - $120K,30579.0
491,711374283,Existing Customer,47,M,High School,Single,Blue,$80K - $120K,24480.0
492,822893133,Existing Customer,56,F,Uneducated,Divorced,Blue,Unknown,17561.0
493,778465533,Existing Customer,54,F,College,Married,Blue,Less than $40K,1638.0
494,712138983,Existing Customer,54,M,Graduate,Married,Blue,$60K - $80K,2947.0
495,716920908,Existing Customer,52,M,High School,Married,Blue,$80K - $120K,5738.0
496,708095133,Existing Customer,43,M,Unknown,Unknown,Blue,$120K +,33304.0
497,711195558,Existing Customer,59,M,College,Single,Blue,$40K - $60K,7251.0
498,772735758,Existing Customer,44,M,Unknown,Married,Blue,Unknown,2885.0
499,712024908,Existing Customer,56,F,College,Married,Blue,Less than $40K,2641.0
500,778239933,Existing Customer,45,F,Graduate,Married,Blue,Unknown,2801.0
501,714893733,Existing Customer,55,M,High School,Married,Blue,$80K - $120K,16794.0
502,754886958,Existing Customer,48,F,College,Divorced,Blue,$40K - $60K,9336.0
503,710104908,Existing Customer,56,F,College,Single,Blue,Less than $40K,2763.0
504,710558883,Existing Customer,41,M,Uneducated,Married,Blue,$60K - $80K,17391.0
505,713827383,Existing Customer,65,F,High School,Married,Blue,Less than $40K,3198.0
506,720267033,Existing Customer,34,M,Post-Graduate,Single,Blue,$80K - $120K,5100.0
507,712049208,Existing Customer,56,M,Post-Graduate,Married,Blue,$60K - $80K,3955.0
508,708688608,Existing Customer,62,F,High School,Married,Blue,Less than $40K,3140.0
509,716223708,Attrited Customer,45,F,Uneducated,Single,Blue,Unknown,4028.0
510,713217858,Existing Customer,38,F,Uneducated,Single,Blue,Less than $40K,2264.0
511,819352983,Existing Customer,49,M,Unknown,Unknown,Blue,$120K +,21620.0
512,711019308,Existing Customer,58,M,High School,Single,Blue,$60K - $80K,6385.0
513,768600558,Existing Customer,41,F,Graduate,Single,Blue,$40K - $60K,2375.0
514,710202783,Existing Customer,33,M,Graduate,Married,Blue,$60K - $80K,1963.0
515,712899333,Existing Customer,47,F,College,Single,Blue,Less than $40K,4256.0
516,767036433,Existing Customer,56,F,Graduate,Married,Blue,Less than $40K,5097.0
517,793473033,Existing Customer,51,M,Graduate,Single,Blue,$60K - $80K,3228.0
518,721232058,Existing Customer,49,M,Graduate,Unknown,Silver,$40K - $60K,20231.0
519,719443683,Attrited Customer,50,M,Unknown,Single,Blue,$120K +,27512.0
520,715449333,Existing Customer,55,F,Unknown,Married,Blue,$40K - $60K,1929.0
521,717998058,Existing Customer,26,M,Graduate,Single,Blue,Less than $40K,2585.0
522,779610033,Attrited Customer,58,M,College,Married,Blue,$80K - $120K,12151.0
523,827332983,Existing Customer,46,M,High School,Single,Gold,$80K - $120K,34516.0
524,721183983,Existing Customer,48,M,High School,Married,Blue,$120K +,34516.0
525,718426533,Existing Customer,42,M,Uneducated,Divorced,Blue,$60K - $80K,5504.0
526,710698233,Existing Customer,37,M,Graduate,Married,Blue,$80K - $120K,10021.0
527,780253533,Existing Customer,63,F,Unknown,Married,Blue,Less than $40K,3558.0
528,793581933,Existing Customer,50,M,High School,Single,Silver,$40K - $60K,19853.0
529,719229708,Existing Customer,41,F,High School,Single,Blue,$40K - $60K,4969.0
530,715158483,Existing Customer,48,F,Graduate,Divorced,Blue,Less than $40K,3117.0
531,809296308,Existing Customer,46,M,College,Single,Blue,$80K - $120K,21526.0
532,778176108,Existing Customer,61,M,High School,Single,Blue,$60K - $80K,5504.0
533,796532958,Existing Customer,59,F,Unknown,Married,Blue,Less than $40K,5512.0
534,709345008,Attrited Customer,53,F,Doctorate,Married,Blue,Unknown,1438.3
535,717049533,Existing Customer,39,F,Doctorate,Unknown,Blue,$40K - $60K,7262.0
536,719366358,Existing Customer,51,M,High School,Married,Blue,$120K +,7319.0
537,721417233,Attrited Customer,45,M,Graduate,Married,Blue,$60K - $80K,1438.3
538,711622683,Existing Customer,48,M,Unknown,Single,Blue,$60K - $80K,7712.0
539,714578283,Existing Customer,47,M,Graduate,Married,Blue,$60K - $80K,2053.0
540,769574883,Existing Customer,41,M,High School,Married,Blue,$40K - $60K,12804.0
541,717643608,Existing Customer,48,M,College,Married,Blue,$80K - $120K,26443.0
542,709198158,Existing Customer,50,F,Graduate,Single,Blue,Less than $40K,3125.0
543,712419708,Existing Customer,56,F,Post-Graduate,Married,Blue,Less than $40K,4930.0
544,709103358,Existing Customer,39,F,College,Single,Blue,Less than $40K,9476.0
545,716966808,Existing Customer,47,M,Graduate,Married,Blue,$80K - $120K,11722.0
546,772264383,Existing Customer,44,M,Graduate,Single,Blue,$120K +,13301.0
547,721057758,Existing Customer,61,F,Unknown,Married,Blue,Unknown,1438.3
548,769137108,Attrited Customer,43,F,Post-Graduate,Married,Blue,Less than $40K,1438.3
549,717640083,Attrited Customer,59,M,High School,Married,Blue,$60K - $80K,6705.0
550,716445783,Existing Customer,42,F,Uneducated,Married,Blue,Unknown,22718.0
551,708579633,Existing Customer,40,M,Unknown,Divorced,Gold,$40K - $60K,23981.0
552,718715583,Existing Customer,65,M,Unknown,Married,Blue,Less than $40K,2318.0
553,778686408,Existing Customer,48,M,College,Married,Blue,$60K - $80K,19324.0
554,715015683,Existing Customer,44,M,Graduate,Single,Blue,$40K - $60K,5331.0
555,805254708,Existing Customer,36,F,Unknown,Married,Blue,Unknown,15700.0
556,710462433,Existing Customer,45,M,Graduate,Single,Blue,$60K - $80K,17625.0
557,721342383,Existing Customer,39,M,Graduate,Married,Blue,$80K - $120K,17438.0
558,720179883,Existing Customer,40,M,College,Unknown,Blue,$80K - $120K,1962.0
